"seq","stdDay","gubun","gubunCn","gubunEn","deathCnt","incDec","isolClearCnt","qurRate","defCnt","isolIngCnt","overFlowCnt","localOccCnt","createDt","updateDt"
16578,"2022년 04월 27일 00시",합계,合计,Total,22466,76787,,"33089",17086626,,37,76750,"2022-04-27 09:04:04.208",null
16579,"2022년 04월 27일 00시",서울,首尔,Seoul,4534,11517,,"36367",3458306,,,11517,"2022-04-27 09:04:04.208",null
16580,"2022년 04월 27일 00시",부산,釜山,Busan,2030,3027,,"31187",1044893,,,3027,"2022-04-27 09:04:04.209",null
16581,"2022년 04월 27일 00시",대구,大邱,Daegu,1254,3598,,"29407",701476,,,3598,"2022-04-27 09:04:04.209",null
16582,"2022년 04월 27일 00시",인천,仁川,Incheon,1316,3624,,"34779",1025404,,,3624,"2022-04-27 09:04:04.209",null
16583,"2022년 04월 27일 00시",광주,光州,Gwangju,526,3054,,"34491",497219,,1,3053,"2022-04-27 09:04:04.21",null
16584,"2022년 04월 27일 00시",대전,大田,Daejeon,618,2720,,"32743",475513,,1,2719,"2022-04-27 09:04:04.21",null
16585,"2022년 04월 27일 00시",울산,蔚山,Ulsan,323,1772,,"31317",351254,,,1772,"2022-04-27 09:04:04.21",null
16586,"2022년 04월 27일 00시",세종,世宗,Sejong,34,589,,"34828",129525,,,589,"2022-04-27 09:04:04.21",null
16587,"2022년 04월 27일 00시",경기,京畿,Gyeonggi-do,5785,18424,,"34531",4684310,,9,18415,"2022-04-27 09:04:04.21",null
16588,"2022년 04월 27일 00시",강원,江原,Gangwon-do,756,2956,,"30860",474786,,1,2955,"2022-04-27 09:04:04.211",null
16589,"2022년 04월 27일 00시",충북,忠北,Chungcheongbuk-do,666,2926,,"32321",516306,,2,2924,"2022-04-27 09:04:04.211",null
16590,"2022년 04월 27일 00시",충남,忠南,Chungcheongnam-do,876,3692,,"31453",666569,,,3692,"2022-04-27 09:04:04.211",null
16591,"2022년 04월 27일 00시",전북,全北,Jeollabuk-do,809,3935,,"31028",554418,,3,3932,"2022-04-27 09:04:04.211",null
16592,"2022년 04월 27일 00시",전남,全南,Jeollanam-do,390,3635,,"29959",549086,,1,3634,"2022-04-27 09:04:04.212",null
16593,"2022년 04월 27일 00시",경북,庆北,Gyeongsangbuk-do,1225,5418,,"26794",703785,,5,5413,"2022-04-27 09:04:04.212",null
16594,"2022년 04월 27일 00시",경남,庆南,Gyeongsangnam-do,1148,4653,,"30860",1022759,,4,4649,"2022-04-27 09:04:04.212",null
16595,"2022년 04월 27일 00시",제주,济州,Jeju,160,1237,,"32512",220031,,,1237,"2022-04-27 09:04:04.212",null
16596,"2022년 04월 27일 00시",검역,隔離區,Lazaretto,16,10,,-,10986,,10,,"2022-04-27 09:04:04.213",null
16597,"2022년 04월 28일 00시",합계,合计,Total,22588,57464,,"33200",17144065,,21,57443,"2022-04-28 09:05:48.853",null
16598,"2022년 04월 28일 00시",서울,首尔,Seoul,4553,9109,,"36463",3467402,,,9109,"2022-04-28 09:05:48.854",null
16599,"2022년 04월 28일 00시",부산,釜山,Busan,2038,2445,,"31260",1047336,,,2445,"2022-04-28 09:05:48.854",null
16600,"2022년 04월 28일 00시",대구,大邱,Daegu,1266,2838,,"29526",704311,,,2838,"2022-04-28 09:05:48.854",null
16601,"2022년 04월 28일 00시",인천,仁川,Incheon,1320,2845,,"34875",1028249,,,2845,"2022-04-28 09:05:48.854",null
16602,"2022년 04월 28일 00시",광주,光州,Gwangju,526,2071,,"34634",499290,,1,2070,"2022-04-28 09:05:48.855",null
16603,"2022년 04월 28일 00시",대전,大田,Daejeon,622,1999,,"32881",477512,,,1999,"2022-04-28 09:05:48.855",null
16604,"2022년 04월 28일 00시",울산,蔚山,Ulsan,323,1389,,"31441",352643,,,1389,"2022-04-28 09:05:48.855",null
16605,"2022년 04월 28일 00시",세종,世宗,Sejong,34,425,,"34943",129950,,,425,"2022-04-28 09:05:48.855",null
16606,"2022년 04월 28일 00시",경기,京畿,Gyeonggi-do,5820,13657,,"34632",4697965,,,13657,"2022-04-28 09:05:48.856",null
16607,"2022년 04월 28일 00시",강원,江原,Gangwon-do,760,2196,,"31003",476981,,,2196,"2022-04-28 09:05:48.856",null
16608,"2022년 04월 28일 00시",충북,忠北,Chungcheongbuk-do,668,2025,,"32448",518330,,3,2022,"2022-04-28 09:05:48.856",null
16609,"2022년 04월 28일 00시",충남,忠南,Chungcheongnam-do,881,2672,,"31579",669240,,,2672,"2022-04-28 09:05:48.856",null
16610,"2022년 04월 28일 00시",전북,全北,Jeollabuk-do,815,2654,,"31176",557072,,,2654,"2022-04-28 09:05:48.857",null
16611,"2022년 04월 28일 00시",전남,全南,Jeollanam-do,395,2571,,"30099",551656,,,2571,"2022-04-28 09:05:48.857",null
16612,"2022년 04월 28일 00시",경북,庆北,Gyeongsangbuk-do,1232,3979,,"26946",707764,,,3979,"2022-04-28 09:05:48.857",null
16613,"2022년 04월 28일 00시",경남,庆南,Gyeongsangnam-do,1159,3728,,"30973",1026487,,2,3726,"2022-04-28 09:05:48.857",null
16614,"2022년 04월 28일 00시",제주,济州,Jeju,160,846,,"32637",220876,,,846,"2022-04-28 09:05:48.858",null
16615,"2022년 04월 28일 00시",검역,隔離區,Lazaretto,16,15,,-,11001,,15,,"2022-04-28 09:05:48.858",null
16616,"2022년 04월 29일 00시",합계,合计,Total,22724,50568,,"33298",17194616,,30,50538,"2022-04-29 09:07:01.22",null
16617,"2022년 04월 29일 00시",서울,首尔,Seoul,4574,7726,,"36544",3475126,,2,7724,"2022-04-29 09:07:01.22",null
16618,"2022년 04월 29일 00시",부산,釜山,Busan,2046,2254,,"31327",1049589,,,2254,"2022-04-29 09:07:01.22",null
16619,"2022년 04월 29일 00시",대구,大邱,Daegu,1268,2507,,"29631",706817,,,2507,"2022-04-29 09:07:01.22",null
16620,"2022년 04월 29일 00시",인천,仁川,Incheon,1329,2254,,"34952",1030503,,8,2246,"2022-04-29 09:07:01.221",null
16621,"2022년 04월 29일 00시",광주,光州,Gwangju,530,1900,,"34766",501190,,2,1898,"2022-04-29 09:07:01.221",null
16622,"2022년 04월 29일 00시",대전,大田,Daejeon,625,1733,,"33000",479245,,3,1730,"2022-04-29 09:07:01.221",null
16623,"2022년 04월 29일 00시",울산,蔚山,Ulsan,324,1141,,"31543",353783,,,1141,"2022-04-29 09:07:01.222",null
16624,"2022년 04월 29일 00시",세종,世宗,Sejong,34,343,,"35035",130293,,,343,"2022-04-29 09:07:01.222",null
16625,"2022년 04월 29일 00시",경기,京畿,Gyeonggi-do,5860,12046,,"34721",4710003,,1,12045,"2022-04-29 09:07:01.222",null
16626,"2022년 04월 29일 00시",강원,江原,Gangwon-do,762,1840,,"31123",478821,,2,1838,"2022-04-29 09:07:01.222",null
16627,"2022년 04월 29일 00시",충북,忠北,Chungcheongbuk-do,672,1974,,"32571",520303,,,1974,"2022-04-29 09:07:01.222",null
16628,"2022년 04월 29일 00시",충남,忠南,Chungcheongnam-do,894,2325,,"31689",671565,,,2325,"2022-04-29 09:07:01.223",null
16629,"2022년 04월 29일 00시",전북,全北,Jeollabuk-do,820,2412,,"31311",559483,,1,2411,"2022-04-29 09:07:01.223",null
16630,"2022년 04월 29일 00시",전남,全南,Jeollanam-do,400,2565,,"30239",554221,,,2565,"2022-04-29 09:07:01.223",null
16631,"2022년 04월 29일 00시",경북,庆北,Gyeongsangbuk-do,1240,3552,,"27081",711315,,7,3545,"2022-04-29 09:07:01.223",null
16632,"2022년 04월 29일 00시",경남,庆南,Gyeongsangnam-do,1167,3240,,"31070",1029726,,,3240,"2022-04-29 09:07:01.223",null
16633,"2022년 04월 29일 00시",제주,济州,Jeju,163,752,,"32748",221628,,,752,"2022-04-29 09:07:01.224",null
16634,"2022년 04월 29일 00시",검역,隔離區,Lazaretto,16,4,,-,11005,,4,,"2022-04-29 09:07:01.224",null
16635,"2022년 04월 30일 00시",합계,合计,Total,22794,43286,,"33382",17237878,,12,43274,"2022-04-30 09:18:30.798",null
16636,"2022년 04월 30일 00시",서울,首尔,Seoul,4586,6455,,"36612",3481581,,,6455,"2022-04-30 09:18:30.798",null
16637,"2022년 04월 30일 00시",부산,釜山,Busan,2051,2031,,"31388",1051615,,,2031,"2022-04-30 09:18:30.799",null
16638,"2022년 04월 30일 00시",대구,大邱,Daegu,1271,2316,,"29728",709132,,,2316,"2022-04-30 09:18:30.799",null
16639,"2022년 04월 30일 00시",인천,仁川,Incheon,1333,1960,,"35018",1032462,,,1960,"2022-04-30 09:18:30.799",null
16640,"2022년 04월 30일 00시",광주,光州,Gwangju,530,1655,,"34881",502843,,,1655,"2022-04-30 09:18:30.799",null
16641,"2022년 04월 30일 00시",대전,大田,Daejeon,631,1458,,"33100",480697,,1,1457,"2022-04-30 09:18:30.8",null
16642,"2022년 04월 30일 00시",울산,蔚山,Ulsan,325,995,,"31632",354778,,,995,"2022-04-30 09:18:30.8",null
16643,"2022년 04월 30일 00시",세종,世宗,Sejong,34,382,,"35138",130675,,,382,"2022-04-30 09:18:30.8",null
16644,"2022년 04월 30일 00시",경기,京畿,Gyeonggi-do,5877,10343,,"34797",4720342,,1,10342,"2022-04-30 09:18:30.8",null
16645,"2022년 04월 30일 00시",강원,江原,Gangwon-do,765,1644,,"31230",480465,,,1644,"2022-04-30 09:18:30.801",null
16646,"2022년 04월 30일 00시",충북,忠北,Chungcheongbuk-do,673,1471,,"32663",521774,,,1471,"2022-04-30 09:18:30.801",null
16647,"2022년 04월 30일 00시",충남,忠南,Chungcheongnam-do,901,1943,,"31780",673506,,,1943,"2022-04-30 09:18:30.801",null
16648,"2022년 04월 30일 00시",전북,全北,Jeollabuk-do,822,1998,,"31423",561480,,,1998,"2022-04-30 09:18:30.801",null
16649,"2022년 04월 30일 00시",전남,全南,Jeollanam-do,402,2263,,"30362",556484,,1,2262,"2022-04-30 09:18:30.801",null
16650,"2022년 04월 30일 00시",경북,庆北,Gyeongsangbuk-do,1242,2868,,"27190",714183,,3,2865,"2022-04-30 09:18:30.802",null
16651,"2022년 04월 30일 00시",경남,庆南,Gyeongsangnam-do,1171,2717,,"31152",1032443,,2,2715,"2022-04-30 09:18:30.802",null
16652,"2022년 04월 30일 00시",제주,济州,Jeju,164,783,,"32864",222409,,,783,"2022-04-30 09:18:30.802",null
16653,"2022년 04월 30일 00시",검역,隔離區,Lazaretto,16,4,,"1627",11009,,4,,"2022-04-30 09:18:30.802",null
16654,"2022년 05월 01일 00시",합계,合计,Total,22875,37771,,"33455",17275649,,30,37741,"2022-05-01 09:15:43.203",null
16655,"2022년 05월 01일 00시",서울,首尔,Seoul,4602,5462,,"36669",3487043,,,5462,"2022-05-01 09:15:43.203",null
16656,"2022년 05월 01일 00시",부산,釜山,Busan,2054,1635,,"31437",1053250,,,1635,"2022-05-01 09:15:43.203",null
16657,"2022년 05월 01일 00시",대구,大邱,Daegu,1272,2035,,"29813",711167,,,2035,"2022-05-01 09:15:43.203",null
16658,"2022년 05월 01일 00시",인천,仁川,Incheon,1338,1760,,"35078",1034222,,1,1759,"2022-05-01 09:15:43.204",null
16659,"2022년 05월 01일 00시",광주,光州,Gwangju,531,1300,,"34971",504143,,7,1293,"2022-05-01 09:15:43.204",null
16660,"2022년 05월 01일 00시",대전,大田,Daejeon,635,1337,,"33192",482034,,,1337,"2022-05-01 09:15:43.204",null
16661,"2022년 05월 01일 00시",울산,蔚山,Ulsan,326,1050,,"31725",355828,,,1050,"2022-05-01 09:15:43.204",null
16662,"2022년 05월 01일 00시",세종,世宗,Sejong,34,360,,"35234",131035,,,360,"2022-05-01 09:15:43.205",null
16663,"2022년 05월 01일 00시",경기,京畿,Gyeonggi-do,5897,8575,,"34860",4728917,,,8575,"2022-05-01 09:15:43.205",null
16664,"2022년 05월 01일 00시",강원,江原,Gangwon-do,766,1401,,"31321",481866,,,1401,"2022-05-01 09:15:43.205",null
16665,"2022년 05월 01일 00시",충북,忠北,Chungcheongbuk-do,675,1592,,"32763",523366,,1,1591,"2022-05-01 09:15:43.205",null
16666,"2022년 05월 01일 00시",충남,忠南,Chungcheongnam-do,910,1821,,"31866",675327,,,1821,"2022-05-01 09:15:43.205",null
16667,"2022년 05월 01일 00시",전북,全北,Jeollabuk-do,827,1742,,"31520",563222,,3,1739,"2022-05-01 09:15:43.206",null
16668,"2022년 05월 01일 00시",전남,全南,Jeollanam-do,405,1962,,"30470",558446,,1,1961,"2022-05-01 09:15:43.206",null
16669,"2022년 05월 01일 00시",경북,庆北,Gyeongsangbuk-do,1249,2671,,"27292",716854,,8,2663,"2022-05-01 09:15:43.206",null
16670,"2022년 05월 01일 00시",경남,庆南,Gyeongsangnam-do,1173,2486,,"31227",1034929,,4,2482,"2022-05-01 09:15:43.206",null
16671,"2022년 05월 01일 00시",제주,济州,Jeju,165,577,,"32949",222986,,,577,"2022-05-01 09:15:43.207",null
16672,"2022년 05월 01일 00시",검역,隔離區,Lazaretto,16,5,,"1627",11014,,5,,"2022-05-01 09:15:43.207",null
16673,"2022년 05월 02일 00시",합계,合计,Total,22958,20084,,"33494",17295733,,26,20058,"2022-05-02 09:01:56.396",null
16674,"2022년 05월 02일 00시",서울,首尔,Seoul,4611,2653,,"36697",3489696,,,2653,"2022-05-02 09:01:56.396",null
16675,"2022년 05월 02일 00시",부산,釜山,Busan,2059,693,,"31457",1053943,,,693,"2022-05-02 09:01:56.396",null
16676,"2022년 05월 02일 00시",대구,大邱,Daegu,1272,864,,"29849",712031,,1,863,"2022-05-02 09:01:56.396",null
16677,"2022년 05월 02일 00시",인천,仁川,Incheon,1344,911,,"35109",1035133,,3,908,"2022-05-02 09:01:56.397",null
16678,"2022년 05월 02일 00시",광주,光州,Gwangju,533,886,,"35032",505029,,,886,"2022-05-02 09:01:56.397",null
16679,"2022년 05월 02일 00시",대전,大田,Daejeon,641,675,,"33239",482709,,1,674,"2022-05-02 09:01:56.397",null
16680,"2022년 05월 02일 00시",울산,蔚山,Ulsan,327,411,,"31762",356239,,,411,"2022-05-02 09:01:56.397",null
16681,"2022년 05월 02일 00시",세종,世宗,Sejong,34,254,,"35303",131289,,,254,"2022-05-02 09:01:56.398",null
16682,"2022년 05월 02일 00시",경기,京畿,Gyeonggi-do,5916,5341,,"34899",4734258,,,5341,"2022-05-02 09:01:56.398",null
16683,"2022년 05월 02일 00시",강원,江原,Gangwon-do,771,753,,"31370",482619,,1,752,"2022-05-02 09:01:56.399",null
16684,"2022년 05월 02일 00시",충북,忠北,Chungcheongbuk-do,675,705,,"32807",524071,,4,701,"2022-05-02 09:01:56.399",null
16685,"2022년 05월 02일 00시",충남,忠南,Chungcheongnam-do,911,878,,"31908",676205,,,878,"2022-05-02 09:01:56.4",null
16686,"2022년 05월 02일 00시",전북,全北,Jeollabuk-do,831,926,,"31572",564148,,7,919,"2022-05-02 09:01:56.4",null
16687,"2022년 05월 02일 00시",전남,全南,Jeollanam-do,408,995,,"30524",559441,,,995,"2022-05-02 09:01:56.4",null
16688,"2022년 05월 02일 00시",경북,庆北,Gyeongsangbuk-do,1266,1514,,"27350",718368,,1,1513,"2022-05-02 09:01:56.4",null
16689,"2022년 05월 02일 00시",경남,庆南,Gyeongsangnam-do,1177,1185,,"31263",1036114,,,1185,"2022-05-02 09:01:56.401",null
16690,"2022년 05월 02일 00시",제주,济州,Jeju,166,433,,"33013",223419,,1,432,"2022-05-02 09:01:56.401",null
16691,"2022년 05월 02일 00시",검역,隔離區,Lazaretto,16,7,,-,11021,,7,,"2022-05-02 09:01:56.401",null
16692,"2022년 05월 03일 00시",합계,合计,Total,23007,51131,,"33592",17346753,,45,51086,"2022-05-03 09:11:59.191",null
16693,"2022년 05월 03일 00시",서울,首尔,Seoul,4614,8709,,"36788",3498346,,,8709,"2022-05-03 09:11:59.192",null
16694,"2022년 05월 03일 00시",부산,釜山,Busan,2063,2870,,"31543",1056811,,,2870,"2022-05-03 09:11:59.192",null
16695,"2022년 05월 03일 00시",대구,大邱,Daegu,1277,3246,,"29985",715274,,,3246,"2022-05-03 09:11:59.192",null
16696,"2022년 05월 03일 00시",인천,仁川,Incheon,1346,2608,,"35197",1037739,,21,2587,"2022-05-03 09:11:59.193",null
16697,"2022년 05월 03일 00시",광주,光州,Gwangju,534,1437,,"35132",506466,,2,1435,"2022-05-03 09:11:59.193",null
16698,"2022년 05월 03일 00시",대전,大田,Daejeon,643,1666,,"33353",484375,,3,1663,"2022-05-03 09:11:59.193",null
16699,"2022년 05월 03일 00시",울산,蔚山,Ulsan,327,1195,,"31868",357433,,,1195,"2022-05-03 09:11:59.193",null
16700,"2022년 05월 03일 00시",세종,世宗,Sejong,34,370,,"35402",131659,,,370,"2022-05-03 09:11:59.193",null
16701,"2022년 05월 03일 00시",경기,京畿,Gyeonggi-do,5934,11740,,"34986",4745966,,3,11737,"2022-05-03 09:11:59.194",null
16702,"2022년 05월 03일 00시",강원,江原,Gangwon-do,772,1781,,"31485",484398,,1,1780,"2022-05-03 09:11:59.194",null
16703,"2022년 05월 03일 00시",충북,忠北,Chungcheongbuk-do,677,1764,,"32918",525834,,,1764,"2022-05-03 09:11:59.194",null
16704,"2022년 05월 03일 00시",충남,忠南,Chungcheongnam-do,914,2411,,"32021",678613,,,2411,"2022-05-03 09:11:59.194",null
16705,"2022년 05월 03일 00시",전북,全北,Jeollabuk-do,832,1941,,"31681",566088,,2,1939,"2022-05-03 09:11:59.195",null
16706,"2022년 05월 03일 00시",전남,全南,Jeollanam-do,409,2550,,"30663",561989,,,2550,"2022-05-03 09:11:59.195",null
16707,"2022년 05월 03일 00시",경북,庆北,Gyeongsangbuk-do,1268,2821,,"27457",721187,,1,2820,"2022-05-03 09:11:59.195",null
16708,"2022년 05월 03일 00시",경남,庆南,Gyeongsangnam-do,1181,3620,,"31372",1039734,,1,3619,"2022-05-03 09:11:59.195",null
16709,"2022년 05월 03일 00시",제주,济州,Jeju,166,391,,"33071",223809,,,391,"2022-05-03 09:11:59.196",null
16710,"2022년 05월 03일 00시",검역,隔離區,Lazaretto,16,11,,-,11032,,11,,"2022-05-03 09:11:59.196",null
16711,"2022년 05월 04일 00시",합계,合计,Total,23079,49064,,"33687",17395791,,29,49035,"2022-05-04 09:14:45.577",null
16712,"2022년 05월 04일 00시",서울,首尔,Seoul,4626,7436,,"36866",3505780,,,7436,"2022-05-04 09:14:45.577",null
16713,"2022년 05월 04일 00시",부산,釜山,Busan,2064,2171,,"31608",1058982,,,2171,"2022-05-04 09:14:45.577",null
16714,"2022년 05월 04일 00시",대구,大邱,Daegu,1282,2484,,"30089",717758,,,2484,"2022-05-04 09:14:45.578",null
16715,"2022년 05월 04일 00시",인천,仁川,Incheon,1347,2167,,"35270",1039906,,1,2166,"2022-05-04 09:14:45.578",null
16716,"2022년 05월 04일 00시",광주,光州,Gwangju,538,1843,,"35260",508308,,4,1839,"2022-05-04 09:14:45.578",null
16717,"2022년 05월 04일 00시",대전,大田,Daejeon,646,1714,,"33471",486089,,,1714,"2022-05-04 09:14:45.578",null
16718,"2022년 05월 04일 00시",울산,蔚山,Ulsan,330,1119,,"31968",358552,,,1119,"2022-05-04 09:14:45.578",null
16719,"2022년 05월 04일 00시",세종,世宗,Sejong,34,412,,"35513",132071,,,412,"2022-05-04 09:14:45.579",null
16720,"2022년 05월 04일 00시",경기,京畿,Gyeonggi-do,5955,11671,,"35072",4757630,,1,11670,"2022-05-04 09:14:45.579",null
16721,"2022년 05월 04일 00시",강원,江原,Gangwon-do,779,1861,,"31606",486257,,1,1860,"2022-05-04 09:14:45.579",null
16722,"2022년 05월 04일 00시",충북,忠北,Chungcheongbuk-do,680,1880,,"33035",527710,,6,1874,"2022-05-04 09:14:45.579",null
16723,"2022년 05월 04일 00시",충남,忠南,Chungcheongnam-do,916,2261,,"32128",680874,,,2261,"2022-05-04 09:14:45.58",null
16724,"2022년 05월 04일 00시",전북,全北,Jeollabuk-do,834,2074,,"31797",568160,,5,2069,"2022-05-04 09:14:45.58",null
16725,"2022년 05월 04일 00시",전남,全南,Jeollanam-do,410,2348,,"30791",564337,,2,2346,"2022-05-04 09:14:45.58",null
16726,"2022년 05월 04일 00시",경북,庆北,Gyeongsangbuk-do,1271,3794,,"27601",724977,,,3794,"2022-05-04 09:14:45.58",null
16727,"2022년 05월 04일 00시",경남,庆南,Gyeongsangnam-do,1183,3094,,"31466",1042825,,2,3092,"2022-05-04 09:14:45.58",null
16728,"2022년 05월 04일 00시",제주,济州,Jeju,168,729,,"33178",224538,,1,728,"2022-05-04 09:14:45.581",null
16729,"2022년 05월 04일 00시",검역,隔離區,Lazaretto,16,6,,-,11037,,6,,"2022-05-04 09:14:45.581",null
16730,"2022년 05월 05일 00시",합계,合计,Total,23158,42296,,"33645",17438068,,23,42273,"2022-05-05 09:26:44.675",null
16731,"2022년 05월 05일 00시",서울,首尔,Seoul,4643,6645,,"36329",3512421,,,6645,"2022-05-05 09:26:44.675",null
16732,"2022년 05월 05일 00시",부산,釜山,Busan,2070,2047,,"31281",1061028,,,2047,"2022-05-05 09:26:44.675",null
16733,"2022년 05월 05일 00시",대구,大邱,Daegu,1285,2166,,"29769",719923,,1,2165,"2022-05-05 09:26:44.675",null
16734,"2022년 05월 05일 00시",인천,仁川,Incheon,1351,2017,,"35405",1041920,,2,2015,"2022-05-05 09:26:44.676",null
16735,"2022년 05월 05일 00시",광주,光州,Gwangju,539,1450,,"35154",509758,,1,1449,"2022-05-05 09:26:44.676",null
16736,"2022년 05월 05일 00시",대전,大田,Daejeon,646,1462,,"33305",487551,,,1462,"2022-05-05 09:26:44.676",null
16737,"2022년 05월 05일 00시",울산,蔚山,Ulsan,332,1043,,"31654",359595,,,1043,"2022-05-05 09:26:44.676",null
16738,"2022년 05월 05일 00시",세종,世宗,Sejong,34,356,,"37216",132427,,,356,"2022-05-05 09:26:44.676",null
16739,"2022년 05월 05일 00시",경기,京畿,Gyeonggi-do,5973,10242,,"35510",4767866,,,10242,"2022-05-05 09:26:44.677",null
16740,"2022년 05월 05일 00시",강원,江原,Gangwon-do,781,1626,,"31622",487883,,4,1622,"2022-05-05 09:26:44.677",null
16741,"2022년 05월 05일 00시",충북,忠北,Chungcheongbuk-do,683,1507,,"33059",529217,,2,1505,"2022-05-05 09:26:44.677",null
16742,"2022년 05월 05일 00시",충남,忠南,Chungcheongnam-do,920,1923,,"32192",682797,,,1923,"2022-05-05 09:26:44.677",null
16743,"2022년 05월 05일 00시",전북,全北,Jeollabuk-do,838,1753,,"31590",569913,,1,1752,"2022-05-05 09:26:44.677",null
